id,age_min_y,age_min_m,age_max_y,age_max_m,raw_min,raw_max,scaled,percentile
co,10,0,10,11,42,42,18,100
co,10,0,10,11,43,43,19,100
co,10,0,10,11,44,inf,20,100

fg,10,0,10,11,0,14,1,0
fg,10,0,10,11,15,18,2,0
fg,10,0,10,11,19,22,3,1
fg,10,0,10,11,23,28,4,2
fg,10,0,10,11,29,35,5,5
fg,10,0,10,11,36,40,6,9
fg,10,0,10,11,41,44,7,16
fg,10,0,10,11,45,47,8,25
fg,10,0,10,11,48,50,9,37
fg,10,0,10,11,51,53,10,50
fg,10,0,10,11,54,55,11,63
fg,10,0,10,11,56,58,12,75
fg,10,0,10,11,59,60,13,84
fg,10,0,10,11,61,61,14,91
fg,10,0,10,11,62,63,15,95
fg,10,0,10,11,64,64,16,98
fg,10,0,10,11,65,65,17,99
fg,10,0,10,11,66,66,18,100
fg,10,0,10,11,67,67,19,100
fg,10,0,10,11,68,inf,20,100

vc,10,0,10,11,0,4,1,0
vc,10,0,10,11,5,6,2,0
vc,10,0,10,11,7,7,3,1
vc,10,0,10,11,8,9,4,2
vc,10,0,10,11,10,10,5,5
vc,10,0,10,11,11,11,6,9
vc,10,0,10,11,12,13,7,16
vc,10,0,10,11,14,14,8,25
vc,10,0,10,11,15,15,9,37
vc,10,0,10,11,16,17,10,50
vc,10,0,10,11,18,18,11,63
vc,10,0,10,11,19,19,12,75
vc,10,0,10,11,20,20,13,84
vc,10,0,10,11,21,21,14,91
vc,10,0,10,11,22,23,15,95
vc,10,0,10,11,25,25,16,98
vc,10,0,10,11,24,24,17,99
vc,10,0,10,11,26,inf,18,100

fc,10,0,10,11,0,13,1,0
fc,10,0,10,11,14,15,2,0
fc,10,0,10,11,16,18,3,1
fc,10,0,10,11,19,22,4,2
fc,10,0,10,11,23,25,5,5
fc,10,0,10,11,26,27,6,9
fc,10,0,10,11,28,30,7,16
fc,10,0,10,11,31,33,8,25
fc,10,0,10,11,34,36,9,37
fc,10,0,10,11,37,39,10,50
fc,10,0,10,11,40,41,11,63
fc,10,0,10,11,42,43,12,75
fc,10,0,10,11,44,45,13,84
fc,10,0,10,11,46,47,14,91
fc,10,0,10,11,48,49,15,95
fc,10,0,10,11,50,50,16,98
fc,10,0,10,11,51,inf,17,99

eh,11,0,11,11,0,143,1,0
eh,11,0,11,11,144,149,2,0
eh,11,0,11,11,150,155,3,1
eh,11,0,11,11,156,160,4,2
eh,11,0,11,11,161,164,5,5
eh,11,0,11,11,165,168,6,9
eh,11,0,11,11,169,172,7,16
eh,11,0,11,11,173,176,8,25
eh,11,0,11,11,177,180,9,37
eh,11,0,11,11,181,184,10,50
eh,11,0,11,11,185,187,11,63
eh,11,0,11,11,188,189,12,75
eh,11,0,11,11,190,190,13,84
eh,11,0,11,11,191,191,14,91
eh,11,0,11,11,192,inf,15,95

co,11,0,11,11,0,12,1,0
co,11,0,11,11,13,14,2,0
co,11,0,11,11,15,17,3,1
co,11,0,11,11,18,20,4,2
co,11,0,11,11,21,22,5,5
co,11,0,11,11,23,25,6,9
co,11,0,11,11,26,27,7,16
co,11,0,11,11,28,29,8,25
co,11,0,11,11,30,31,9,37
co,11,0,11,11,32,33,10,50
co,11,0,11,11,34,34,11,63
co,11,0,11,11,35,36,12,75
co,11,0,11,11,37,38,13,84
co,11,0,11,11,39,39,14,91
co,11,0,11,11,40,40,15,95
co,11,0,11,11,41,41,16,98
co,11,0,11,11,42,42,17,99
co,11,0,11,11,43,43,18,100
co,11,0,11,11,44,44,19,100
co,11,0,11,11,45,inf,20,100

fg,11,0,11,11,0,16,1,0
fg,11,0,11,11,17,20,2,0
fg,11,0,11,11,21,24,3,1
fg,11,0,11,11,25,29,4,2
fg,11,0,11,11,30,38,5,5
fg,11,0,11,11,39,42,6,9
fg,11,0,11,11,43,46,7,16
fg,11,0,11,11,47,49,8,25
fg,11,0,11,11,50,52,9,37
fg,11,0,11,11,53,55,10,50
fg,11,0,11,11,56,57,11,63
fg,11,0,11,11,58,59,12,75
fg,11,0,11,11,60,61,13,84
fg,11,0,11,11,62,62,14,91
fg,11,0,11,11,63,63,15,95
fg,11,0,11,11,64,64,16,98
fg,11,0,11,11,65,65,17,99
fg,11,0,11,11,66,66,18,100
fg,11,0,11,11,67,67,19,100
fg,11,0,11,11,68,inf,20,100

vc,11,0,11,11,0,5,1,0
vc,11,0,11,11,6,6,2,0
vc,11,0,11,11,7,8,3,1
vc,11,0,11,11,9,10,4,2
vc,11,0,11,11,11,11,5,5
vc,11,0,11,11,12,12,6,9
vc,11,0,11,11,13,14,7,16
vc,11,0,11,11,15,15,8,25
vc,11,0,11,11,16,16,9,37
vc,11,0,11,11,17,18,10,50
vc,11,0,11,11,19,19,11,63
vc,11,0,11,11,20,20,12,75
vc,11,0,11,11,21,21,13,84
vc,11,0,11,11,22,22,14,91
vc,11,0,11,11,23,23,15,95
vc,11,0,11,11,24,24,16,98
vc,11,0,11,11,25,25,17,99
vc,11,0,11,11,26,inf,18,100

fc,11,0,11,11,0,13,1,0
fc,11,0,11,11,14,15,2,0
fc,11,0,11,11,16,20,3,1
fc,11,0,11,11,21,23,4,2
fc,11,0,11,11,24,26,5,5
fc,11,0,11,11,27,29,6,9
fc,11,0,11,11,30,32,7,16
fc,11,0,11,11,33,35,8,25
fc,11,0,11,11,36,38,9,37
fc,11,0,11,11,39,41,10,50
fc,11,0,11,11,42,43,11,63
fc,11,0,11,11,44,45,12,75
fc,11,0,11,11,46,47,13,84
fc,11,0,11,11,48,49,14,91
fc,11,0,11,11,50,50,15,95
fc,11,0,11,11,51,inf,16,98

eh,12,0,12,11,0,149,1,0
eh,12,0,12,11,150,155,2,0
eh,12,0,12,11,156,160,3,1
eh,12,0,12,11,161,164,4,2
eh,12,0,12,11,165,168,5,5
eh,12,0,12,11,169,171,6,9
eh,12,0,12,11,172,175,7,16
eh,12,0,12,11,176,180,8,25
eh,12,0,12,11,181,183,9,37
eh,12,0,12,11,184,186,10,50
eh,12,0,12,11,187,188,11,63
eh,12,0,12,11,189,189,12,75
eh,12,0,12,11,190,190,13,84
eh,12,0,12,11,191,191,14,91
eh,12,0,12,11,192,inf,15,95

co,12,0,12,11,0,12,1,0
co,12,0,12,11,13,15,2,0
co,12,0,12,11,16,18,3,1
co,12,0,12,11,19,21,4,2
co,12,0,12,11,22,24,5,5
co,12,0,12,11,25,26,6,9
co,12,0,12,11,27,28,7,16
co,12,0,12,11,29,30,8,25
co,12,0,12,11,31,33,9,37
co,12,0,12,11,34,34,10,50
co,12,0,12,11,35,36,11,63
co,12,0,12,11,37,38,12,75
co,12,0,12,11,39,39,13,84
co,12,0,12,11,40,40,14,91
co,12,0,12,11,41,41,15,95
co,12,0,12,11,42,42,16,98
co,12,0,12,11,43,43,17,99
co,12,0,12,11,44,44,18,100
co,12,0,12,11,45,45,19,100
co,12,0,12,11,46,inf,20,100

fg,12,0,12,11,0,19,1,0
fg,12,0,12,11,20,22,2,0
fg,12,0,12,11,23,26,3,1
fg,12,0,12,11,27,31,4,2
fg,12,0,12,11,32,40,5,5
fg,12,0,12,11,41,45,6,9
fg,12,0,12,11,46,48,7,16
fg,12,0,12,11,49,51,8,25
fg,12,0,12,11,52,54,9,37
fg,12,0,12,11,55,56,10,50
fg,12,0,12,11,57,59,11,63
fg,12,0,12,11,60,60,12,75
fg,12,0,12,11,61,62,13,84
fg,12,0,12,11,63,63,14,91
fg,12,0,12,11,64,64,15,95
fg,12,0,12,11,65,65,16,98
fg,12,0,12,11,66,66,17,99
fg,12,0,12,11,67,67,18,100
fg,12,0,12,11,68,68,19,100
fg,12,0,12,11,69,inf,20,100

vc,12,0,12,11,0,6,1,0
vc,12,0,12,11,7,7,2,0
vc,12,0,12,11,8,9,3,1
vc,12,0,12,11,10,11,4,2
vc,12,0,12,11,12,12,5,5
vc,12,0,12,11,13,14,6,9
vc,12,0,12,11,15,15,7,16
vc,12,0,12,11,16,16,8,25
vc,12,0,12,11,17,17,9,37
vc,12,0,12,11,18,19,10,50
vc,12,0,12,11,20,20,11,63
vc,12,0,12,11,21,21,12,75
vc,12,0,12,11,22,22,13,84
vc,12,0,12,11,23,23,14,91
vc,12,0,12,11,24,24,15,95
vc,12,0,12,11,25,25,16,98
vc,12,0,12,11,26,inf,17,99

fc,12,0,12,11,0,13,1,0
fc,12,0,12,11,14,16,2,0
fc,12,0,12,11,17,21,3,1
fc,12,0,12,11,22,25,4,2
fc,12,0,12,11,26,28,5,5
fc,12,0,12,11,29,31,6,9
fc,12,0,12,11,32,34,7,16
fc,12,0,12,11,35,37,8,25
fc,12,0,12,11,38,41,9,37
fc,12,0,12,11,42,43,10,50
fc,12,0,12,11,44,45,11,63
fc,12,0,12,11,46,47,12,75
fc,12,0,12,11,48,48,13,84
fc,12,0,12,11,49,49,14,91
fc,12,0,12,11,50,50,15,95
fc,12,0,12,11,51,inf,16,98
